match_id,inning,batting_team,bowling_team,ball_over,ball_result,bowler,batsman,non_striker,shot_direction,player_dismissed,dismissal_kind,fielder,batsman_runs,wide_runs,bye_runs,legbye_runs,noball_runs,extra_runs,total_runs
8,1,Pokhara Avengers,Janakpur Bolts,5.5,W,James Neesham,Dinesh Kharel,Kushal Bhurtel,,Dinesh Kharel,Caught,Tul Bahadur Thapa,0,0,0,0,0,0,0
8,1,Pokhara Avengers,Janakpur Bolts,5.6,1,James Neesham,Dilip Nath,Kushal Bhurtel,third man,,,,1,0,0,0,0,0,1
8,1,Pokhara Avengers,Janakpur Bolts,6.1,3b,Lalit Rajbanshi,Dilip Nath,Kushal Bhurtel,,,,,0,0,3,0,0,3,3
8,1,Pokhara Avengers,Janakpur Bolts,6.2,1w,Lalit Rajbanshi,Kushal Bhurtel,Dilip Nath,,,,,0,1,0,0,0,1,1
8,1,Pokhara Avengers,Janakpur Bolts,6.2,1,Lalit Rajbanshi,Kushal Bhurtel,Dilip Nath,fine leg,,,,1,0,0,0,0,0,1
8,1,Pokhara Avengers,Janakpur Bolts,6.3,1,Lalit Rajbanshi,Dilip Nath,Kushal Bhurtel,square leg,,,,1,0,0,0,0,0,1
8,1,Pokhara Avengers,Janakpur Bolts,6.4,0,Lalit Rajbanshi,Kushal Bhurtel,Dilip Nath,point,,,,0,0,0,0,0,0,0
8,1,Pokhara Avengers,Janakpur Bolts,6.5,4,Lalit Rajbanshi,Kushal Bhurtel,Dilip Nath,point,,,,4,0,0,0,0,0,4
8,1,Pokhara Avengers,Janakpur Bolts,6.6,W,Lalit Rajbanshi,Kushal Bhurtel,Dilip Nath,,Kushal Bhurtel,Stumped,Lahiru Milantha,0,0,0,0,0,0,0
8,1,Pokhara Avengers,Janakpur Bolts,7.1,1,Mohammad Mohsin,Dilip Nath,Matt Critchley,covers,,,,1,0,0,0,0,0,1
8,1,Pokhara Avengers,Janakpur Bolts,7.2,1,Mohammad Mohsin,Matt Critchley,Dilip Nath,mid on,,,,1,0,0,0,0,0,1
8,1,Pokhara Avengers,Janakpur Bolts,7.3,1,Mohammad Mohsin,Dilip Nath,Matt Critchley,mid off,,,,1,0,0,0,0,0,1
8,1,Pokhara Avengers,Janakpur Bolts,7.4,1,Mohammad Mohsin,Matt Critchley,Dilip Nath,mid wicket,,,,1,0,0,0,0,0,1
8,1,Pokhara Avengers,Janakpur Bolts,7.5,1,Mohammad Mohsin,Dilip Nath,Matt Critchley,covers,,,,1,0,0,0,0,0,1
8,1,Pokhara Avengers,Janakpur Bolts,7.6,1,Mohammad Mohsin,Matt Critchley,Dilip Nath,mid on,,,,1,0,0,0,0,0,1
8,1,Pokhara Avengers,Janakpur Bolts,8.1,1,Lalit Rajbanshi,Matt Critchley,Dilip Nath,fine leg,,,,1,0,0,0,0,0,1
8,1,Pokhara Avengers,Janakpur Bolts,8.2,4,Lalit Rajbanshi,Dilip Nath,Matt Critchley,mid on,,,,4,0,0,0,0,0,4
8,1,Pokhara Avengers,Janakpur Bolts,8.3,0,Lalit Rajbanshi,Dilip Nath,Matt Critchley,covers,,,,0,0,0,0,0,0,0
8,1,Pokhara Avengers,Janakpur Bolts,8.4,0,Lalit Rajbanshi,Dilip Nath,Matt Critchley,,,,,0,0,0,0,0,0,0
8,1,Pokhara Avengers,Janakpur Bolts,8.5,1,Lalit Rajbanshi,Dilip Nath,Matt Critchley,mid off,,,,1,0,0,0,0,0,1
8,1,Pokhara Avengers,Janakpur Bolts,8.6,1,Lalit Rajbanshi,Matt Critchley,Dilip Nath,covers,,,,1,0,0,0,0,0,1
8,1,Pokhara Avengers,Janakpur Bolts,9.1,0,Tul Bahadur Thapa,Matt Critchley,Dilip Nath,mid wicket,,,,0,0,0,0,0,0,0
8,1,Pokhara Avengers,Janakpur Bolts,9.2,0,Tul Bahadur Thapa,Matt Critchley,Dilip Nath,mid on,,,,0,0,0,0,0,0,0
8,1,Pokhara Avengers,Janakpur Bolts,9.3,4,Tul Bahadur Thapa,Matt Critchley,Dilip Nath,mid on,,,,4,0,0,0,0,0,4
8,1,Pokhara Avengers,Janakpur Bolts,9.4,6,Tul Bahadur Thapa,Matt Critchley,Dilip Nath,mid wicket,,,,6,0,0,0,0,0,6
8,1,Pokhara Avengers,Janakpur Bolts,9.5,1,Tul Bahadur Thapa,Matt Critchley,Dilip Nath,point,,,,1,0,0,0,0,0,1
8,1,Pokhara Avengers,Janakpur Bolts,9.6,1,Tul Bahadur Thapa,Dilip Nath,Matt Critchley,fine leg,,,,1,0,0,0,0,0,1
8,1,Pokhara Avengers,Janakpur Bolts,10.1,0,Mohammad Mohsin,Dilip Nath,Matt Critchley,covers,,,,0,0,0,0,0,0,0
8,1,Pokhara Avengers,Janakpur Bolts,10.2,0,Mohammad Mohsin,Dilip Nath,Matt Critchley,,,,,0,0,0,0,0,0,0
8,1,Pokhara Avengers,Janakpur Bolts,10.3,W,Mohammad Mohsin,Dilip Nath,Matt Critchley,,Dilip Nath,LBW,,0,0,0,0,0,0,0
8,1,Pokhara Avengers,Janakpur Bolts,10.4,0,Mohammad Mohsin,Raymon Reifer,Matt Critchley,covers,,,,0,0,0,0,0,0,0
8,1,Pokhara Avengers,Janakpur Bolts,10.5,0,Mohammad Mohsin,Raymon Reifer,Matt Critchley,mid on,,,,0,0,0,0,0,0,0
8,1,Pokhara Avengers,Janakpur Bolts,10.6,0,Mohammad Mohsin,Raymon Reifer,Matt Critchley,,,,,0,0,0,0,0,0,0
8,1,Pokhara Avengers,Janakpur Bolts,11.1,2,Harsh Thaker,Matt Critchley,Raymon Reifer,mid wicket,,,,2,0,0,0,0,0,2
8,1,Pokhara Avengers,Janakpur Bolts,11.2,0,Harsh Thaker,Matt Critchley,Raymon Reifer,mid wicket,,,,0,0,0,0,0,0,0
8,1,Pokhara Avengers,Janakpur Bolts,11.3,1w,Harsh Thaker,Matt Critchley,Raymon Reifer,,,,,0,1,0,0,0,1,1
8,1,Pokhara Avengers,Janakpur Bolts,11.3,1,Harsh Thaker,Matt Critchley,Raymon Reifer,square leg,,,,1,0,0,0,0,0,1
8,1,Pokhara Avengers,Janakpur Bolts,11.4,1,Harsh Thaker,Raymon Reifer,Matt Critchley,square leg,,,,1,0,0,0,0,0,1
8,1,Pokhara Avengers,Janakpur Bolts,11.5,0,Harsh Thaker,Matt Critchley,Raymon Reifer,mid wicket,,,,0,0,0,0,0,0,0
8,1,Pokhara Avengers,Janakpur Bolts,11.6,4,Harsh Thaker,Matt Critchley,Raymon Reifer,mid wicket,,,,4,0,0,0,0,0,4
8,1,Pokhara Avengers,Janakpur Bolts,12.1,1,Mohammad Mohsin,Raymon Reifer,Matt Critchley,mid wicket,,,,1,0,0,0,0,0,1
8,1,Pokhara Avengers,Janakpur Bolts,12.2,0,Mohammad Mohsin,Matt Critchley,Raymon Reifer,,,,,0,0,0,0,0,0,0
8,1,Pokhara Avengers,Janakpur Bolts,12.3,0,Mohammad Mohsin,Matt Critchley,Raymon Reifer,third man,,,,0,0,0,0,0,0,0
8,1,Pokhara Avengers,Janakpur Bolts,12.4,1,Mohammad Mohsin,Matt Critchley,Raymon Reifer,covers,,,,1,0,0,0,0,0,1
8,1,Pokhara Avengers,Janakpur Bolts,12.5,0,Mohammad Mohsin,Raymon Reifer,Matt Critchley,mid on,,,,0,0,0,0,0,0,0
8,1,Pokhara Avengers,Janakpur Bolts,12.6,4,Mohammad Mohsin,Raymon Reifer,Matt Critchley,mid wicket,,,,4,0,0,0,0,0,4
8,1,Pokhara Avengers,Janakpur Bolts,13.1,1,Harsh Thaker,Matt Critchley,Raymon Reifer,mid wicket,,,,1,0,0,0,0,0,1
8,1,Pokhara Avengers,Janakpur Bolts,13.2,1,Harsh Thaker,Raymon Reifer,Matt Critchley,covers,,,,1,0,0,0,0,0,1
8,1,Pokhara Avengers,Janakpur Bolts,13.3,0,Harsh Thaker,Matt Critchley,Raymon Reifer,mid wicket,,,,0,0,0,0,0,0,0
8,1,Pokhara Avengers,Janakpur Bolts,13.4,1,Harsh Thaker,Matt Critchley,Raymon Reifer,mid off,,,,1,0,0,0,0,0,1
8,1,Pokhara Avengers,Janakpur Bolts,13.5,1,Harsh Thaker,Raymon Reifer,Matt Critchley,third man,,,,1,0,0,0,0,0,1
8,1,Pokhara Avengers,Janakpur Bolts,13.6,0,Harsh Thaker,Matt Critchley,Raymon Reifer,mid wicket,,,,0,0,0,0,0,0,0
8,1,Pokhara Avengers,Janakpur Bolts,14.1,0,Mohammad Mohsin,Raymon Reifer,Matt Critchley,covers,,,,0,0,0,0,0,0,0
8,1,Pokhara Avengers,Janakpur Bolts,14.2,0,Mohammad Mohsin,Raymon Reifer,Matt Critchley,point,,,,0,0,0,0,0,0,0
8,1,Pokhara Avengers,Janakpur Bolts,14.3,1,Mohammad Mohsin,Raymon Reifer,Matt Critchley,mid off,,,,1,0,0,0,0,0,1
8,1,Pokhara Avengers,Janakpur Bolts,14.4,4,Mohammad Mohsin,Matt Critchley,Raymon Reifer,point,,,,4,0,0,0,0,0,4
8,1,Pokhara Avengers,Janakpur Bolts,14.5,0,Mohammad Mohsin,Matt Critchley,Raymon Reifer,,,,,0,0,0,0,0,0,0
8,1,Pokhara Avengers,Janakpur Bolts,14.6,0,Mohammad Mohsin,Matt Critchley,Raymon Reifer,mid on,,,,0,0,0,0,0,0,0
8,1,Pokhara Avengers,Janakpur Bolts,15.1,1,James Neesham,Raymon Reifer,Matt Critchley,third man,,,,1,0,0,0,0,0,1
8,1,Pokhara Avengers,Janakpur Bolts,15.2,0,James Neesham,Matt Critchley,Raymon Reifer,mid off,,,,0,0,0,0,0,0,0
8,1,Pokhara Avengers,Janakpur Bolts,15.3,1,James Neesham,Matt Critchley,Raymon Reifer,square leg,,,,1,0,0,0,0,0,1
8,1,Pokhara Avengers,Janakpur Bolts,15.4,1,James Neesham,Raymon Reifer,Matt Critchley,third man,,,,1,0,0,0,0,0,1
8,1,Pokhara Avengers,Janakpur Bolts,15.5,1,James Neesham,Matt Critchley,Raymon Reifer,covers,,,,1,0,0,0,0,0,1
8,1,Pokhara Avengers,Janakpur Bolts,15.6,0,James Neesham,Raymon Reifer,Matt Critchley,point,,,,0,0,0,0,0,0,0
8,1,Pokhara Avengers,Janakpur Bolts,16.1,3,Lalit Rajbanshi,Matt Critchley,Raymon Reifer,mid on,,,,3,0,0,0,0,0,3
8,1,Pokhara Avengers,Janakpur Bolts,16.2,1,Lalit Rajbanshi,Raymon Reifer,Matt Critchley,square leg,,,,1,0,0,0,0,0,1
8,1,Pokhara Avengers,Janakpur Bolts,16.3,W,Lalit Rajbanshi,Matt Critchley,Raymon Reifer,,Matt Critchley,Caught,Anil Sah,0,0,0,0,0,0,0
8,1,Pokhara Avengers,Janakpur Bolts,16.4,0,Lalit Rajbanshi,Michael Leask,Raymon Reifer,mid off,,,,0,0,0,0,0,0,0
8,1,Pokhara Avengers,Janakpur Bolts,16.5,0,Lalit Rajbanshi,Michael Leask,Raymon Reifer,point,,,,0,0,0,0,0,0,0
8,1,Pokhara Avengers,Janakpur Bolts,16.6,6,Lalit Rajbanshi,Michael Leask,Raymon Reifer,mid wicket,,,,6,0,0,0,0,0,6
8,1,Pokhara Avengers,Janakpur Bolts,17.1,1,Kishore Mahato,Raymon Reifer,Michael Leask,mid on,,,,1,0,0,0,0,0,1
8,1,Pokhara Avengers,Janakpur Bolts,17.2,2,Kishore Mahato,Michael Leask,Raymon Reifer,mid wicket,,,,2,0,0,0,0,0,2
8,1,Pokhara Avengers,Janakpur Bolts,17.3,6,Kishore Mahato,Michael Leask,Raymon Reifer,mid wicket,,,,6,0,0,0,0,0,6
8,1,Pokhara Avengers,Janakpur Bolts,17.4,1,Kishore Mahato,Michael Leask,Raymon Reifer,square leg,,,,1,0,0,0,0,0,1
8,1,Pokhara Avengers,Janakpur Bolts,17.5,2,Kishore Mahato,Raymon Reifer,Michael Leask,point,,,,2,0,0,0,0,0,2
8,1,Pokhara Avengers,Janakpur Bolts,17.6,2,Kishore Mahato,Raymon Reifer,Michael Leask,covers,,,,2,0,0,0,0,0,2
8,1,Pokhara Avengers,Janakpur Bolts,18.1,6,James Neesham,Michael Leask,Raymon Reifer,covers,,,,6,0,0,0,0,0,6
8,1,Pokhara Avengers,Janakpur Bolts,18.2,3,James Neesham,Michael Leask,Raymon Reifer,fine leg,,,,3,0,0,0,0,0,3
8,1,Pokhara Avengers,Janakpur Bolts,18.3,W,James Neesham,Raymon Reifer,Michael Leask,,Raymon Reifer,Caught,Anil Sah,0,0,0,0,0,0,0
8,1,Pokhara Avengers,Janakpur Bolts,18.4,1,James Neesham,Narayan Joshi,Michael Leask,mid on,,,,1,0,0,0,0,0,1
8,1,Pokhara Avengers,Janakpur Bolts,18.5,1,James Neesham,Michael Leask,Narayan Joshi,mid on,,,,1,0,0,0,0,0,1
8,1,Pokhara Avengers,Janakpur Bolts,18.6,2,James Neesham,Narayan Joshi,Michael Leask,covers,,,,2,0,0,0,0,0,2
8,1,Pokhara Avengers,Janakpur Bolts,19.1,0,Kishore Mahato,Michael Leask,Narayan Joshi,,,,,0,0,0,0,0,0,0
8,1,Pokhara Avengers,Janakpur Bolts,19.2,0,Kishore Mahato,Michael Leask,Narayan Joshi,,,,,0,0,0,0,0,0,0
8,1,Pokhara Avengers,Janakpur Bolts,19.3,0,Kishore Mahato,Michael Leask,Narayan Joshi,,,,,0,0,0,0,0,0,0
8,1,Pokhara Avengers,Janakpur Bolts,19.4,W,Kishore Mahato,Michael Leask,Narayan Joshi,,Michael Leask,Caught,Aasif Sheikh,0,0,0,0,0,0,0
8,1,Pokhara Avengers,Janakpur Bolts,19.5,1,Kishore Mahato,Bipin Khatri,Narayan Joshi,mid wicket,,,,1,0,0,0,0,0,1
8,1,Pokhara Avengers,Janakpur Bolts,19.6,2,Kishore Mahato,Narayan Joshi,Bipin Khatri,covers,,,,2,0,0,0,0,0,2
8,2,Janakpur Bolts,Pokhara Avengers,0.1,1,Aakash Chand,Anil Sah,Aasif Sheikh,mid wicket,,,,1,0,0,0,0,0,1
8,2,Janakpur Bolts,Pokhara Avengers,0.2,0,Aakash Chand,Aasif Sheikh,Anil Sah,point,,,,0,0,0,0,0,0,0
8,2,Janakpur Bolts,Pokhara Avengers,0.3,0,Aakash Chand,Aasif Sheikh,Anil Sah,,,,,0,0,0,0,0,0,0
8,2,Janakpur Bolts,Pokhara Avengers,0.4,5w,Aakash Chand,Aasif Sheikh,Anil Sah,,,,,0,5,0,0,0,5,5
8,2,Janakpur Bolts,Pokhara Avengers,0.4,4,Aakash Chand,Aasif Sheikh,Anil Sah,third man,,,,4,0,0,0,0,0,4
8,2,Janakpur Bolts,Pokhara Avengers,0.5,0,Aakash Chand,Aasif Sheikh,Anil Sah,,,,,0,0,0,0,0,0,0
8,2,Janakpur Bolts,Pokhara Avengers,0.6,0,Aakash Chand,Aasif Sheikh,Anil Sah,covers,,,,0,0,0,0,0,0,0
8,2,Janakpur Bolts,Pokhara Avengers,1.1,0,Bipin Khatri,Anil Sah,Aasif Sheikh,,,,,0,0,0,0,0,0,0
8,2,Janakpur Bolts,Pokhara Avengers,1.2,W,Bipin Khatri,Anil Sah,Aasif Sheikh,,Anil Sah,LBW,,0,0,0,0,0,0,0
8,2,Janakpur Bolts,Pokhara Avengers,1.3,2,Bipin Khatri,Lahiru Milantha,Aasif Sheikh,fine leg,,,,2,0,0,0,0,0,2
8,2,Janakpur Bolts,Pokhara Avengers,1.4,0,Bipin Khatri,Lahiru Milantha,Aasif Sheikh,mid on,,,,0,0,0,0,0,0,0
8,2,Janakpur Bolts,Pokhara Avengers,1.5,0,Bipin Khatri,Lahiru Milantha,Aasif Sheikh,mid off,,,,0,0,0,0,0,0,0
8,2,Janakpur Bolts,Pokhara Avengers,1.6,4,Bipin Khatri,Lahiru Milantha,Aasif Sheikh,square leg,,,,4,0,0,0,0,0,4
8,2,Janakpur Bolts,Pokhara Avengers,2.1,0,Aakash Chand,Aasif Sheikh,Lahiru Milantha,point,,,,0,0,0,0,0,0,0
8,2,Janakpur Bolts,Pokhara Avengers,2.2,4,Aakash Chand,Aasif Sheikh,Lahiru Milantha,mid off,,,,4,0,0,0,0,0,4
8,2,Janakpur Bolts,Pokhara Avengers,2.3,2w,Aakash Chand,Aasif Sheikh,Lahiru Milantha,,,,,0,2,0,0,0,2,2
8,2,Janakpur Bolts,Pokhara Avengers,2.3,0,Aakash Chand,Lahiru Milantha,Aasif Sheikh,covers,,,,0,0,0,0,0,0,0
8,2,Janakpur Bolts,Pokhara Avengers,2.4,4,Aakash Chand,Lahiru Milantha,Aasif Sheikh,covers,,,,4,0,0,0,0,0,4
8,2,Janakpur Bolts,Pokhara Avengers,2.5,0,Aakash Chand,Lahiru Milantha,Aasif Sheikh,,,,,0,0,0,0,0,0,0
8,2,Janakpur Bolts,Pokhara Avengers,2.6,1,Aakash Chand,Lahiru Milantha,Aasif Sheikh,third man,,,,1,0,0,0,0,0,1
8,2,Janakpur Bolts,Pokhara Avengers,3.1,0,Michael Leask,Lahiru Milantha,Aasif Sheikh,,,,,0,0,0,0,0,0,0
8,2,Janakpur Bolts,Pokhara Avengers,3.2,1,Michael Leask,Lahiru Milantha,Aasif Sheikh,mid wicket,,,,1,0,0,0,0,0,1
8,2,Janakpur Bolts,Pokhara Avengers,3.3,0,Michael Leask,Aasif Sheikh,Lahiru Milantha,point,,,,0,0,0,0,0,0,0
8,2,Janakpur Bolts,Pokhara Avengers,3.4,0,Michael Leask,Aasif Sheikh,Lahiru Milantha,,,,,0,0,0,0,0,0,0
8,2,Janakpur Bolts,Pokhara Avengers,3.5,1,Michael Leask,Aasif Sheikh,Lahiru Milantha,square leg,,,,1,0,0,0,0,0,1
8,2,Janakpur Bolts,Pokhara Avengers,3.6,0,Michael Leask,Lahiru Milantha,Aasif Sheikh,covers,,,,0,0,0,0,0,0,0
8,2,Janakpur Bolts,Pokhara Avengers,4.1,1,Raymon Reifer,Aasif Sheikh,Lahiru Milantha,mid wicket,,,,1,0,0,0,0,0,1
8,2,Janakpur Bolts,Pokhara Avengers,4.2,4,Raymon Reifer,Lahiru Milantha,Aasif Sheikh,covers,,,,4,0,0,0,0,0,4
8,2,Janakpur Bolts,Pokhara Avengers,4.3,4,Raymon Reifer,Lahiru Milantha,Aasif Sheikh,third man,,,,4,0,0,0,0,0,4
8,2,Janakpur Bolts,Pokhara Avengers,4.4,0,Raymon Reifer,Lahiru Milantha,Aasif Sheikh,mid on,,,,0,0,0,0,0,0,0
8,2,Janakpur Bolts,Pokhara Avengers,4.5,1,Raymon Reifer,Lahiru Milantha,Aasif Sheikh,third man,,,,1,0,0,0,0,0,1
8,2,Janakpur Bolts,Pokhara Avengers,4.6,2,Raymon Reifer,Aasif Sheikh,Lahiru Milantha,third man,,,,2,0,0,0,0,0,2
8,2,Janakpur Bolts,Pokhara Avengers,5.1,1w,Narayan Joshi,Lahiru Milantha,Aasif Sheikh,,,,,0,1,0,0,0,1,1
8,2,Janakpur Bolts,Pokhara Avengers,5.1,4,Narayan Joshi,Lahiru Milantha,Aasif Sheikh,point,,,,4,0,0,0,0,0,4
8,2,Janakpur Bolts,Pokhara Avengers,5.2,1w,Narayan Joshi,Lahiru Milantha,Aasif Sheikh,,,,,0,1,0,0,0,1,1
8,2,Janakpur Bolts,Pokhara Avengers,5.2,1w,Narayan Joshi,Lahiru Milantha,Aasif Sheikh,,,,,0,1,0,0,0,1,1
8,2,Janakpur Bolts,Pokhara Avengers,5.2,0,Narayan Joshi,Lahiru Milantha,Aasif Sheikh,,,,,0,0,0,0,0,0,0
8,2,Janakpur Bolts,Pokhara Avengers,5.3,4,Narayan Joshi,Lahiru Milantha,Aasif Sheikh,mid on,,,,4,0,0,0,0,0,4
8,2,Janakpur Bolts,Pokhara Avengers,5.4,4,Narayan Joshi,Lahiru Milantha,Aasif Sheikh,third man,,,,4,0,0,0,0,0,4
8,2,Janakpur Bolts,Pokhara Avengers,5.5,4,Narayan Joshi,Lahiru Milantha,Aasif Sheikh,covers,,,,4,0,0,0,0,0,4
8,2,Janakpur Bolts,Pokhara Avengers,5.6,2,Narayan Joshi,Lahiru Milantha,Aasif Sheikh,mid on,,,,2,0,0,0,0,0,2
8,2,Janakpur Bolts,Pokhara Avengers,6.1,1,Sagar Dhakal,Aasif Sheikh,Lahiru Milantha,point,,,,1,0,0,0,0,0,1
8,2,Janakpur Bolts,Pokhara Avengers,6.2,1,Sagar Dhakal,Lahiru Milantha,Aasif Sheikh,covers,,,,1,0,0,0,0,0,1
8,2,Janakpur Bolts,Pokhara Avengers,6.3,0,Sagar Dhakal,Aasif Sheikh,Lahiru Milantha,mid off,,,,0,0,0,0,0,0,0
8,2,Janakpur Bolts,Pokhara Avengers,6.4,1,Sagar Dhakal,Aasif Sheikh,Lahiru Milantha,point,,,,1,0,0,0,0,0,1
8,2,Janakpur Bolts,Pokhara Avengers,6.5,0,Sagar Dhakal,Lahiru Milantha,Aasif Sheikh,,,,,0,0,0,0,0,0,0
8,2,Janakpur Bolts,Pokhara Avengers,6.6,1,Sagar Dhakal,Lahiru Milantha,Aasif Sheikh,mid on,,,,1,0,0,0,0,0,1
8,2,Janakpur Bolts,Pokhara Avengers,7.1,1,Michael Leask,Lahiru Milantha,Aasif Sheikh,third man,,,,1,0,0,0,0,0,1
8,2,Janakpur Bolts,Pokhara Avengers,7.2,1,Michael Leask,Aasif Sheikh,Lahiru Milantha,mid wicket,,,,1,0,0,0,0,0,1
8,2,Janakpur Bolts,Pokhara Avengers,7.3,1,Michael Leask,Lahiru Milantha,Aasif Sheikh,third man,,,,1,0,0,0,0,0,1
8,2,Janakpur Bolts,Pokhara Avengers,7.4,1,Michael Leask,Aasif Sheikh,Lahiru Milantha,mid off,,,,1,0,0,0,0,0,1
8,2,Janakpur Bolts,Pokhara Avengers,7.5,0,Michael Leask,Lahiru Milantha,Aasif Sheikh,third man,,,,0,0,0,0,0,0,0
8,2,Janakpur Bolts,Pokhara Avengers,7.6,0,Michael Leask,Lahiru Milantha,Aasif Sheikh,third man,,,,0,0,0,0,0,0,0
8,2,Janakpur Bolts,Pokhara Avengers,8.1,0,Sagar Dhakal,Aasif Sheikh,Lahiru Milantha,,,,,0,0,0,0,0,0,0
8,2,Janakpur Bolts,Pokhara Avengers,8.2,1,Sagar Dhakal,Aasif Sheikh,Lahiru Milantha,third man,,,,1,0,0,0,0,0,1
8,2,Janakpur Bolts,Pokhara Avengers,8.3,0,Sagar Dhakal,Lahiru Milantha,Aasif Sheikh,mid wicket,,,,0,0,0,0,0,0,0
8,2,Janakpur Bolts,Pokhara Avengers,8.4,1,Sagar Dhakal,Lahiru Milantha,Aasif Sheikh,square leg,,,,1,0,0,0,0,0,1
8,2,Janakpur Bolts,Pokhara Avengers,8.5,2,Sagar Dhakal,Aasif Sheikh,Lahiru Milantha,covers,,,,2,0,0,0,0,0,2
8,2,Janakpur Bolts,Pokhara Avengers,8.6,1,Sagar Dhakal,Aasif Sheikh,Lahiru Milantha,square leg,,,,1,0,0,0,0,0,1
8,2,Janakpur Bolts,Pokhara Avengers,9.1,4,Michael Leask,Aasif Sheikh,Lahiru Milantha,third man,,,,4,0,0,0,0,0,4
8,2,Janakpur Bolts,Pokhara Avengers,9.2,1,Michael Leask,Aasif Sheikh,Lahiru Milantha,square leg,,,,1,0,0,0,0,0,1
8,2,Janakpur Bolts,Pokhara Avengers,9.3,1,Michael Leask,Lahiru Milantha,Aasif Sheikh,mid on,,,,1,0,0,0,0,0,1
8,2,Janakpur Bolts,Pokhara Avengers,9.4,1lb,Michael Leask,Aasif Sheikh,Lahiru Milantha,,,,,0,0,0,1,0,1,1
8,2,Janakpur Bolts,Pokhara Avengers,9.5,W,Michael Leask,Lahiru Milantha,Aasif Sheikh,,Lahiru Milantha,Caught,Sagar Dhakal,0,0,0,0,0,0,0
8,2,Janakpur Bolts,Pokhara Avengers,9.6,0,Michael Leask,Harsh Thaker,Aasif Sheikh,,,,,0,0,0,0,0,0,0
8,2,Janakpur Bolts,Pokhara Avengers,10.1,0,Sagar Dhakal,Aasif Sheikh,Harsh Thaker,covers,,,,0,0,0,0,0,0,0
8,2,Janakpur Bolts,Pokhara Avengers,10.2,1,Sagar Dhakal,Aasif Sheikh,Harsh Thaker,point,,,,1,0,0,0,0,0,1
8,2,Janakpur Bolts,Pokhara Avengers,10.3,0,Sagar Dhakal,Harsh Thaker,Aasif Sheikh,mid on,,,,0,0,0,0,0,0,0
8,2,Janakpur Bolts,Pokhara Avengers,10.4,1,Sagar Dhakal,Harsh Thaker,Aasif Sheikh,mid wicket,,,,1,0,0,0,0,0,1
8,2,Janakpur Bolts,Pokhara Avengers,10.5,1,Sagar Dhakal,Aasif Sheikh,Harsh Thaker,square leg,,,,1,0,0,0,0,0,1
8,2,Janakpur Bolts,Pokhara Avengers,10.6,0,Sagar Dhakal,Harsh Thaker,Aasif Sheikh,covers,,,,0,0,0,0,0,0,0
8,2,Janakpur Bolts,Pokhara Avengers,11.1,1,Matt Critchley,Aasif Sheikh,Harsh Thaker,third man,,,,1,0,0,0,0,0,1
8,2,Janakpur Bolts,Pokhara Avengers,11.2,1,Matt Critchley,Harsh Thaker,Aasif Sheikh,covers,,,,1,0,0,0,0,0,1
8,2,Janakpur Bolts,Pokhara Avengers,11.3,2,Matt Critchley,Aasif Sheikh,Harsh Thaker,point,,,,2,0,0,0,0,0,2
8,2,Janakpur Bolts,Pokhara Avengers,11.4,2,Matt Critchley,Aasif Sheikh,Harsh Thaker,third man,,,,2,0,0,0,0,0,2
8,2,Janakpur Bolts,Pokhara Avengers,11.5,1,Matt Critchley,Aasif Sheikh,Harsh Thaker,covers,,,,1,0,0,0,0,0,1
8,2,Janakpur Bolts,Pokhara Avengers,11.6,0,Matt Critchley,Harsh Thaker,Aasif Sheikh,,,,,0,0,0,0,0,0,0
8,2,Janakpur Bolts,Pokhara Avengers,12.1,0,Kushal Bhurtel,Aasif Sheikh,Harsh Thaker,fine leg,,,,0,0,0,0,0,0,0
8,2,Janakpur Bolts,Pokhara Avengers,12.2,0,Kushal Bhurtel,Aasif Sheikh,Harsh Thaker,covers,,,,0,0,0,0,0,0,0
8,2,Janakpur Bolts,Pokhara Avengers,12.3,W,Kushal Bhurtel,Aasif Sheikh,Harsh Thaker,,Aasif Sheikh,Caught,Bipin Khatri,0,0,0,0,0,0,0
8,2,Janakpur Bolts,Pokhara Avengers,12.4,0,Kushal Bhurtel,James Neesham,Harsh Thaker,mid off,,,,0,0,0,0,0,0,0
8,2,Janakpur Bolts,Pokhara Avengers,12.5,0,Kushal Bhurtel,James Neesham,Harsh Thaker,mid off,,,,0,0,0,0,0,0,0
8,2,Janakpur Bolts,Pokhara Avengers,12.6,1,Kushal Bhurtel,James Neesham,Harsh Thaker,mid off,,,,1,0,0,0,0,0,1
8,2,Janakpur Bolts,Pokhara Avengers,13.1,1,Michael Leask,James Neesham,Harsh Thaker,mid wicket,,,,1,0,0,0,0,0,1
8,2,Janakpur Bolts,Pokhara Avengers,13.2,1,Michael Leask,Harsh Thaker,James Neesham,mid on,,,,1,0,0,0,0,0,1
8,2,Janakpur Bolts,Pokhara Avengers,13.3,0,Michael Leask,James Neesham,Harsh Thaker,,,,,0,0,0,0,0,0,0
8,2,Janakpur Bolts,Pokhara Avengers,13.4,0,Michael Leask,James Neesham,Harsh Thaker,covers,,,,0,0,0,0,0,0,0
8,2,Janakpur Bolts,Pokhara Avengers,13.5,1,Michael Leask,James Neesham,Harsh Thaker,square leg,,,,1,0,0,0,0,0,1
8,2,Janakpur Bolts,Pokhara Avengers,13.6,2,Michael Leask,Harsh Thaker,James Neesham,fine leg,,,,2,0,0,0,0,0,2
