match_no,inning,batting_team,bowling_team,ball_over,ball_result,bowler,batter,non_striker,shot_direction,player_out,dismissal_kind,fielders,batsman_runs,wide_runs,bye_runs,legbye_runs,noball_runs,extra_runs,total_runs
25,1,Janakpur Bolts,Lumbini Lions,1.5,1,Abhishesh Gautam,Aasif Sheikh,Anil Sah,covers,,,,1,0,0,0,0,0,1
25,1,Janakpur Bolts,Lumbini Lions,1.6,0,Abhishesh Gautam,Anil Sah,Aasif Sheikh,,,,,0,0,0,0,0,0,0
25,1,Janakpur Bolts,Lumbini Lions,2.1,0,JJ Smit,Aasif Sheikh,Anil Sah,point,,,,0,0,0,0,0,0,0
25,1,Janakpur Bolts,Lumbini Lions,2.2,4,JJ Smit,Aasif Sheikh,Anil Sah,long off,,,,4,0,0,0,0,0,4
25,1,Janakpur Bolts,Lumbini Lions,2.3,1,JJ Smit,Aasif Sheikh,Anil Sah,square,,,,1,0,0,0,0,0,1
25,1,Janakpur Bolts,Lumbini Lions,2.4,0,JJ Smit,Anil Sah,Aasif Sheikh,deep square leg,,,,0,0,0,0,0,0,0
25,1,Janakpur Bolts,Lumbini Lions,2.5,1,JJ Smit,Anil Sah,Aasif Sheikh,short fine leg,,,,1,0,0,0,0,0,1
25,1,Janakpur Bolts,Lumbini Lions,2.6,1,JJ Smit,Aasif Sheikh,Anil Sah,backward square leg,,,,1,0,0,0,0,0,1
25,1,Janakpur Bolts,Lumbini Lions,3.1,4,Abhishesh Gautam,Aasif Sheikh,Anil Sah,third man,,,,4,0,0,0,0,0,4
25,1,Janakpur Bolts,Lumbini Lions,3.2,0,Abhishesh Gautam,Aasif Sheikh,Anil Sah,point,,,,0,0,0,0,0,0,0
25,1,Janakpur Bolts,Lumbini Lions,3.3,1,Abhishesh Gautam,Aasif Sheikh,Anil Sah,square leg,,,,1,0,0,0,0,0,1
25,1,Janakpur Bolts,Lumbini Lions,3.4,0,Abhishesh Gautam,Anil Sah,Aasif Sheikh,mid on,,,,0,0,0,0,0,0,0
25,1,Janakpur Bolts,Lumbini Lions,3.5,1,Abhishesh Gautam,Anil Sah,Aasif Sheikh,long off,,,,1,0,0,0,0,0,1
25,1,Janakpur Bolts,Lumbini Lions,3.6,0,Abhishesh Gautam,Aasif Sheikh,Anil Sah,point,,,,0,0,0,0,0,0,0
25,1,Janakpur Bolts,Lumbini Lions,4.1,0,Ruben Trumpelmann,Anil Sah,Aasif Sheikh,,,,,0,0,0,0,0,0,0
25,1,Janakpur Bolts,Lumbini Lions,4.2,4,Ruben Trumpelmann,Anil Sah,Aasif Sheikh,,,,,4,0,0,0,0,0,4
25,1,Janakpur Bolts,Lumbini Lions,4.3,W,Ruben Trumpelmann,Anil Sah,Aasif Sheikh,,Anil Sah,lbw,,0,0,0,0,0,0,0
25,1,Janakpur Bolts,Lumbini Lions,4.4,1,Ruben Trumpelmann,Sangeeth Cooray,Aasif Sheikh,covers,,,,1,0,0,0,0,0,1
25,1,Janakpur Bolts,Lumbini Lions,4.5,1w,Ruben Trumpelmann,Aasif Sheikh,Sangeeth Cooray,,,,,0,1,0,0,0,1,1
25,1,Janakpur Bolts,Lumbini Lions,4.5,0,Ruben Trumpelmann,Aasif Sheikh,Sangeeth Cooray,,,,,0,0,0,0,0,0,0
25,1,Janakpur Bolts,Lumbini Lions,4.6,1,Ruben Trumpelmann,Aasif Sheikh,Sangeeth Cooray,short third man,,,,1,0,0,0,0,0,1
25,1,Janakpur Bolts,Lumbini Lions,5.1,0,Sher Malla,Aasif Sheikh,Sangeeth Cooray,,,,,0,0,0,0,0,0,0
25,1,Janakpur Bolts,Lumbini Lions,5.2,6,Sher Malla,Aasif Sheikh,Sangeeth Cooray,long on,,,,6,0,0,0,0,0,6
25,1,Janakpur Bolts,Lumbini Lions,5.3,W,Sher Malla,Aasif Sheikh,Sangeeth Cooray,third man,Aasif Sheikh,caught,Ruben Trumpelmann,0,0,0,0,0,0,0
25,1,Janakpur Bolts,Lumbini Lions,5.4,0,Sher Malla,Shubh Kansakar,Sangeeth Cooray,covers,,,,0,0,0,0,0,0,0
25,1,Janakpur Bolts,Lumbini Lions,5.5,1,Sher Malla,Shubh Kansakar,Sangeeth Cooray,square leg,,,,1,0,0,0,0,0,1
25,1,Janakpur Bolts,Lumbini Lions,5.6,0,Sher Malla,Sangeeth Cooray,Shubh Kansakar,,,,,0,0,0,0,0,0,0
25,1,Janakpur Bolts,Lumbini Lions,6.1,0,Tilak Bhandari,Shubh Kansakar,Sangeeth Cooray,,,,,0,0,0,0,0,0,0
25,1,Janakpur Bolts,Lumbini Lions,6.2,0,Tilak Bhandari,Shubh Kansakar,Sangeeth Cooray,backward point,,,,0,0,0,0,0,0,0
25,1,Janakpur Bolts,Lumbini Lions,6.3,0,Tilak Bhandari,Shubh Kansakar,Sangeeth Cooray,extra covers,,,,0,0,0,0,0,0,0
25,1,Janakpur Bolts,Lumbini Lions,6.4,2,Tilak Bhandari,Shubh Kansakar,Sangeeth Cooray,deep mid wicket,,,,2,0,0,0,0,0,2
25,1,Janakpur Bolts,Lumbini Lions,6.5,0,Tilak Bhandari,Shubh Kansakar,Sangeeth Cooray,covers,,,,0,0,0,0,0,0,0
25,1,Janakpur Bolts,Lumbini Lions,6.6,1,Tilak Bhandari,Shubh Kansakar,Sangeeth Cooray,sweeper,,,,1,0,0,0,0,0,1
25,1,Janakpur Bolts,Lumbini Lions,7.1,1,Sher Malla,Shubh Kansakar,Sangeeth Cooray,mid wicket,,,,1,0,0,0,0,0,1
25,1,Janakpur Bolts,Lumbini Lions,7.2,1lb,Sher Malla,Sangeeth Cooray,Shubh Kansakar,,,,,0,0,0,1,0,1,1
25,1,Janakpur Bolts,Lumbini Lions,7.3,1,Sher Malla,Shubh Kansakar,Sangeeth Cooray,deep mid wicket,,,,1,0,0,0,0,0,1
25,1,Janakpur Bolts,Lumbini Lions,7.4,1,Sher Malla,Sangeeth Cooray,Shubh Kansakar,long off,,,,1,0,0,0,0,0,1
25,1,Janakpur Bolts,Lumbini Lions,7.5,1,Sher Malla,Shubh Kansakar,Sangeeth Cooray,square leg,,,,1,0,0,0,0,0,1
25,1,Janakpur Bolts,Lumbini Lions,7.6,1,Sher Malla,Sangeeth Cooray,Shubh Kansakar,fine leg,,,,1,0,0,0,0,0,1
25,1,Janakpur Bolts,Lumbini Lions,8.1,1,Tilak Bhandari,Sangeeth Cooray,Shubh Kansakar,long off,,,,1,0,0,0,0,0,1
25,1,Janakpur Bolts,Lumbini Lions,8.2,1,Tilak Bhandari,Shubh Kansakar,Sangeeth Cooray,,,,,1,0,0,0,0,0,1
25,1,Janakpur Bolts,Lumbini Lions,8.3,1,Tilak Bhandari,Sangeeth Cooray,Shubh Kansakar,deep covers,,,,1,0,0,0,0,0,1
25,1,Janakpur Bolts,Lumbini Lions,8.4,2,Tilak Bhandari,Shubh Kansakar,Sangeeth Cooray,covers,,,,2,0,0,0,0,0,2
25,1,Janakpur Bolts,Lumbini Lions,8.5,1,Tilak Bhandari,Shubh Kansakar,Sangeeth Cooray,deep square leg,,,,1,0,0,0,0,0,1
25,1,Janakpur Bolts,Lumbini Lions,8.6,1,Tilak Bhandari,Sangeeth Cooray,Shubh Kansakar,covers,,,,1,0,0,0,0,0,1
25,1,Janakpur Bolts,Lumbini Lions,9.1,1,Sher Malla,Sangeeth Cooray,Shubh Kansakar,long off,,,,1,0,0,0,0,0,1
25,1,Janakpur Bolts,Lumbini Lions,9.2,W,Sher Malla,Shubh Kansakar,Sangeeth Cooray,,Shubh Kansakar,bowled,,0,0,0,0,0,0,0
25,1,Janakpur Bolts,Lumbini Lions,9.3,2,Sher Malla,Sanjay Krishnamurthi,Sangeeth Cooray,straight,,,,2,0,0,0,0,0,2
25,1,Janakpur Bolts,Lumbini Lions,9.4,1,Sher Malla,Sanjay Krishnamurthi,Sangeeth Cooray,deep square leg,,,,1,0,0,0,0,0,1
25,1,Janakpur Bolts,Lumbini Lions,9.5,0,Sher Malla,Sangeeth Cooray,Sanjay Krishnamurthi,extra covers,,,,0,0,0,0,0,0,0
25,1,Janakpur Bolts,Lumbini Lions,9.6,1,Sher Malla,Sangeeth Cooray,Sanjay Krishnamurthi,backward square leg,,,,1,0,0,0,0,0,1
25,1,Janakpur Bolts,Lumbini Lions,10.1,1,Ruben Trumpelmann,Sangeeth Cooray,Sanjay Krishnamurthi,backward point,,,,1,0,0,0,0,0,1
25,1,Janakpur Bolts,Lumbini Lions,10.2,1,Ruben Trumpelmann,Sanjay Krishnamurthi,Sangeeth Cooray,point,,,,1,0,0,0,0,0,1
25,1,Janakpur Bolts,Lumbini Lions,10.3,0,Ruben Trumpelmann,Sangeeth Cooray,Sanjay Krishnamurthi,,,,,0,0,0,0,0,0,0
25,1,Janakpur Bolts,Lumbini Lions,10.4,4,Ruben Trumpelmann,Sangeeth Cooray,Sanjay Krishnamurthi,mid off,,,,4,0,0,0,0,0,4
25,1,Janakpur Bolts,Lumbini Lions,10.5,0,Ruben Trumpelmann,Sangeeth Cooray,Sanjay Krishnamurthi,,,,,0,0,0,0,0,0,0
25,1,Janakpur Bolts,Lumbini Lions,10.6,4,Ruben Trumpelmann,Sangeeth Cooray,Sanjay Krishnamurthi,extra covers,,,,4,0,0,0,0,0,4
25,1,Janakpur Bolts,Lumbini Lions,11.1,0,Sher Malla,Sanjay Krishnamurthi,Sangeeth Cooray,covers,,,,0,0,0,0,0,0,0
25,1,Janakpur Bolts,Lumbini Lions,11.2,1,Sher Malla,Sanjay Krishnamurthi,Sangeeth Cooray,long on,,,,1,0,0,0,0,0,1
25,1,Janakpur Bolts,Lumbini Lions,11.3,1,Sher Malla,Sangeeth Cooray,Sanjay Krishnamurthi,point,,,,1,0,0,0,0,0,1
25,1,Janakpur Bolts,Lumbini Lions,11.4,0,Sher Malla,Sanjay Krishnamurthi,Sangeeth Cooray,backward point,,,,0,0,0,0,0,0,0
25,1,Janakpur Bolts,Lumbini Lions,11.5,1,Sher Malla,Sanjay Krishnamurthi,Sangeeth Cooray,extra covers,,,,1,0,0,0,0,0,1
25,1,Janakpur Bolts,Lumbini Lions,11.6,0,Sher Malla,Sangeeth Cooray,Sanjay Krishnamurthi,,,,,0,0,0,0,0,0,0
25,1,Janakpur Bolts,Lumbini Lions,12.1,1,Abhishesh Gautam,Sanjay Krishnamurthi,Sangeeth Cooray,short mid wicket,,,,1,0,0,0,0,0,1
25,1,Janakpur Bolts,Lumbini Lions,12.2,1,Abhishesh Gautam,Sangeeth Cooray,Sanjay Krishnamurthi,covers,,,,1,0,0,0,0,0,1
25,1,Janakpur Bolts,Lumbini Lions,12.3,1,Abhishesh Gautam,Sanjay Krishnamurthi,Sangeeth Cooray,covers,,,,1,0,0,0,0,0,1
25,1,Janakpur Bolts,Lumbini Lions,12.4,0,Abhishesh Gautam,Sangeeth Cooray,Sanjay Krishnamurthi,backward point,,,,0,0,0,0,0,0,0
25,1,Janakpur Bolts,Lumbini Lions,12.5,3,Abhishesh Gautam,Sangeeth Cooray,Sanjay Krishnamurthi,deep mid wicket,,,,3,0,0,0,0,0,3
25,1,Janakpur Bolts,Lumbini Lions,12.6,6,Abhishesh Gautam,Sanjay Krishnamurthi,Sangeeth Cooray,long on,,,,6,0,0,0,0,0,6
25,1,Janakpur Bolts,Lumbini Lions,13.1,1,Rohit Paudel,Sangeeth Cooray,Sanjay Krishnamurthi,point,,,,1,0,0,0,0,0,1
25,1,Janakpur Bolts,Lumbini Lions,13.2,W,Rohit Paudel,Sanjay Krishnamurthi,Sangeeth Cooray,deep mid wicket,Sanjay Krishnamurthi,caught,D'Arcy Short,0,0,0,0,0,0,0
25,1,Janakpur Bolts,Lumbini Lions,13.3,W,Rohit Paudel,Jan Nicol Loftie-Eaton,Sangeeth Cooray,,Jan Nicol Loftie-Eaton,lbw,,0,0,0,0,0,0,0
25,1,Janakpur Bolts,Lumbini Lions,13.4,1,Rohit Paudel,Mayan Yadav,Sangeeth Cooray,mid wicket,,,,1,0,0,0,0,0,1
25,1,Janakpur Bolts,Lumbini Lions,13.5,0,Rohit Paudel,Sangeeth Cooray,Mayan Yadav,,,,,0,0,0,0,0,0,0
25,1,Janakpur Bolts,Lumbini Lions,13.6,0,Rohit Paudel,Sangeeth Cooray,Mayan Yadav,,,,,0,0,0,0,0,0,0
25,1,Janakpur Bolts,Lumbini Lions,14.1,1,Tilak Bhandari,Mayan Yadav,Sangeeth Cooray,mid wicket,,,,1,0,0,0,0,0,1
25,1,Janakpur Bolts,Lumbini Lions,14.2,1,Tilak Bhandari,Sangeeth Cooray,Mayan Yadav,deep mid wicket,,,,1,0,0,0,0,0,1
25,1,Janakpur Bolts,Lumbini Lions,14.3,0,Tilak Bhandari,Mayan Yadav,Sangeeth Cooray,backward point,,,,0,0,0,0,0,0,0
25,1,Janakpur Bolts,Lumbini Lions,14.4,1,Tilak Bhandari,Mayan Yadav,Sangeeth Cooray,covers,,,,1,0,0,0,0,0,1
25,1,Janakpur Bolts,Lumbini Lions,14.5,1,Tilak Bhandari,Sangeeth Cooray,Mayan Yadav,square leg,,,,1,0,0,0,0,0,1
25,1,Janakpur Bolts,Lumbini Lions,14.6,0,Tilak Bhandari,Mayan Yadav,Sangeeth Cooray,square,,,,0,0,0,0,0,0,0
25,1,Janakpur Bolts,Lumbini Lions,15.1,1,Rohit Paudel,Sangeeth Cooray,Mayan Yadav,long on,,,,1,0,0,0,0,0,1
25,1,Janakpur Bolts,Lumbini Lions,15.2,2,Rohit Paudel,Mayan Yadav,Sangeeth Cooray,backward square leg,,,,2,0,0,0,0,0,2
25,1,Janakpur Bolts,Lumbini Lions,15.3,1,Rohit Paudel,Mayan Yadav,Sangeeth Cooray,deep mid wicket,,,,1,0,0,0,0,0,1
25,1,Janakpur Bolts,Lumbini Lions,15.4,1,Rohit Paudel,Sangeeth Cooray,Mayan Yadav,,,,,1,0,0,0,0,0,1
25,1,Janakpur Bolts,Lumbini Lions,15.5,2,Rohit Paudel,Mayan Yadav,Sangeeth Cooray,backward square leg,,,,2,0,0,0,0,0,2
25,1,Janakpur Bolts,Lumbini Lions,15.6,6,Rohit Paudel,Mayan Yadav,Sangeeth Cooray,deep mid wicket,,,,6,0,0,0,0,0,6
25,1,Janakpur Bolts,Lumbini Lions,16.1,1,Tilak Bhandari,Sangeeth Cooray,Mayan Yadav,square leg,,,,1,0,0,0,0,0,1
25,1,Janakpur Bolts,Lumbini Lions,16.2,0,Tilak Bhandari,Mayan Yadav,Sangeeth Cooray,backward point,,,,0,0,0,0,0,0,0
25,1,Janakpur Bolts,Lumbini Lions,16.3,1,Tilak Bhandari,Mayan Yadav,Sangeeth Cooray,backward square leg,,,,1,0,0,0,0,0,1
25,1,Janakpur Bolts,Lumbini Lions,16.4,0,Tilak Bhandari,Sangeeth Cooray,Mayan Yadav,mid wicket,,,,0,0,0,0,0,0,0
25,1,Janakpur Bolts,Lumbini Lions,16.5,1,Tilak Bhandari,Sangeeth Cooray,Mayan Yadav,covers,,,,1,0,0,0,0,0,1
25,1,Janakpur Bolts,Lumbini Lions,16.6,1,Tilak Bhandari,Mayan Yadav,Sangeeth Cooray,short fine leg,,,,1,0,0,0,0,0,1
25,1,Janakpur Bolts,Lumbini Lions,17.1,0,Ruben Trumpelmann,Mayan Yadav,Sangeeth Cooray,,,,,0,0,0,0,0,0,0
25,1,Janakpur Bolts,Lumbini Lions,17.2,1,Ruben Trumpelmann,Mayan Yadav,Sangeeth Cooray,mid wicket,,,,1,0,0,0,0,0,1
25,1,Janakpur Bolts,Lumbini Lions,17.3,2,Ruben Trumpelmann,Sangeeth Cooray,Mayan Yadav,backward point,,,,2,0,0,0,0,0,2
25,1,Janakpur Bolts,Lumbini Lions,17.4,2,Ruben Trumpelmann,Sangeeth Cooray,Mayan Yadav,point,,,,2,0,0,0,0,0,2
25,1,Janakpur Bolts,Lumbini Lions,17.5,1,Ruben Trumpelmann,Sangeeth Cooray,Mayan Yadav,long off,,,,1,0,0,0,0,0,1
25,1,Janakpur Bolts,Lumbini Lions,17.6,1,Ruben Trumpelmann,Mayan Yadav,Sangeeth Cooray,backward square leg,,,,1,0,0,0,0,0,1
25,1,Janakpur Bolts,Lumbini Lions,18.1,0,JJ Smit,Mayan Yadav,Sangeeth Cooray,point,,,,0,0,0,0,0,0,0
25,1,Janakpur Bolts,Lumbini Lions,18.2,0,JJ Smit,Mayan Yadav,Sangeeth Cooray,,,,,0,0,0,0,0,0,0
25,1,Janakpur Bolts,Lumbini Lions,18.3,0,JJ Smit,Mayan Yadav,Sangeeth Cooray,third man,,,,0,0,0,0,0,0,0
25,1,Janakpur Bolts,Lumbini Lions,18.4,4,JJ Smit,Mayan Yadav,Sangeeth Cooray,extra covers,,,,4,0,0,0,0,0,4
25,1,Janakpur Bolts,Lumbini Lions,18.5,2,JJ Smit,Mayan Yadav,Sangeeth Cooray,sweeper,,,,2,0,0,0,0,0,2
25,1,Janakpur Bolts,Lumbini Lions,18.6,1,JJ Smit,Mayan Yadav,Sangeeth Cooray,sweeper,,,,1,0,0,0,0,0,1
25,1,Janakpur Bolts,Lumbini Lions,19.1,1,Ruben Trumpelmann,Mayan Yadav,Sangeeth Cooray,deep square leg,,,,1,0,0,0,0,0,1
25,1,Janakpur Bolts,Lumbini Lions,19.2,2,Ruben Trumpelmann,Sangeeth Cooray,Mayan Yadav,long off,,,,2,0,0,0,0,0,2
25,1,Janakpur Bolts,Lumbini Lions,19.3,1,Ruben Trumpelmann,Sangeeth Cooray,Mayan Yadav,sweeper,,,,1,0,0,0,0,0,1
25,1,Janakpur Bolts,Lumbini Lions,19.4,1,Ruben Trumpelmann,Mayan Yadav,Sangeeth Cooray,backward square leg,,,,1,0,0,0,0,0,1
25,1,Janakpur Bolts,Lumbini Lions,19.5,2,Ruben Trumpelmann,Sangeeth Cooray,Mayan Yadav,long off,,,,2,0,0,0,0,0,2
25,1,Janakpur Bolts,Lumbini Lions,19.6,6,Ruben Trumpelmann,Sangeeth Cooray,Mayan Yadav,short third man,,,,6,0,0,0,0,0,6
25,2,Lumbini Lions,Janakpur Bolts,0.1,W,Sangeeth Cooray,Sumit Maharjan,D'Arcy Short,,Sumit Maharjan,bowled,,0,0,0,0,0,0,0
25,2,Lumbini Lions,Janakpur Bolts,0.2,0,Sangeeth Cooray,Rohit Paudel,D'Arcy Short,,,,,0,0,0,0,0,0,0
25,2,Lumbini Lions,Janakpur Bolts,0.3,0,Sangeeth Cooray,Rohit Paudel,D'Arcy Short,mid wicket,,,,0,0,0,0,0,0,0
25,2,Lumbini Lions,Janakpur Bolts,0.4,1,Sangeeth Cooray,Rohit Paudel,D'Arcy Short,deep mid wicket,,,,1,0,0,0,0,0,1
25,2,Lumbini Lions,Janakpur Bolts,0.5,2,Sangeeth Cooray,D'Arcy Short,Rohit Paudel,deep mid wicket,,,,2,0,0,0,0,0,2
25,2,Lumbini Lions,Janakpur Bolts,0.6,0,Sangeeth Cooray,D'Arcy Short,Rohit Paudel,,,,,0,0,0,0,0,0,0
25,2,Lumbini Lions,Janakpur Bolts,1.1,0,Sanjay Krishnamurthi,Rohit Paudel,D'Arcy Short,,,,,0,0,0,0,0,0,0
25,2,Lumbini Lions,Janakpur Bolts,1.2,0,Sanjay Krishnamurthi,Rohit Paudel,D'Arcy Short,,,,,0,0,0,0,0,0,0
25,2,Lumbini Lions,Janakpur Bolts,1.3,1,Sanjay Krishnamurthi,Rohit Paudel,D'Arcy Short,square leg,,,,1,0,0,0,0,0,1
25,2,Lumbini Lions,Janakpur Bolts,1.4,0,Sanjay Krishnamurthi,D'Arcy Short,Rohit Paudel,short mid wicket,,,,0,0,0,0,0,0,0
25,2,Lumbini Lions,Janakpur Bolts,1.5,0,Sanjay Krishnamurthi,D'Arcy Short,Rohit Paudel,,,,,0,0,0,0,0,0,0
25,2,Lumbini Lions,Janakpur Bolts,1.6,1,Sanjay Krishnamurthi,D'Arcy Short,Rohit Paudel,short mid wicket,,,,1,0,0,0,0,0,1
25,2,Lumbini Lions,Janakpur Bolts,2.1,1,Sangeeth Cooray,D'Arcy Short,Rohit Paudel,short fine leg,,,,1,0,0,0,0,0,1
25,2,Lumbini Lions,Janakpur Bolts,2.2,0,Sangeeth Cooray,Rohit Paudel,D'Arcy Short,,,,,0,0,0,0,0,0,0
25,2,Lumbini Lions,Janakpur Bolts,2.3,6,Sangeeth Cooray,Rohit Paudel,D'Arcy Short,deep mid wicket,,,,6,0,0,0,0,0,6
25,2,Lumbini Lions,Janakpur Bolts,2.4,4,Sangeeth Cooray,Rohit Paudel,D'Arcy Short,mid wicket,,,,4,0,0,0,0,0,4
25,2,Lumbini Lions,Janakpur Bolts,2.5,1b,Sangeeth Cooray,Rohit Paudel,D'Arcy Short,short fine leg,,,,0,0,1,0,0,1,1
25,2,Lumbini Lions,Janakpur Bolts,2.6,1,Sangeeth Cooray,D'Arcy Short,Rohit Paudel,,,,,1,0,0,0,0,0,1
25,2,Lumbini Lions,Janakpur Bolts,3.1,0,Anil Sah,D'Arcy Short,Rohit Paudel,,,,,0,0,0,0,0,0,0
25,2,Lumbini Lions,Janakpur Bolts,3.2,1lb,Anil Sah,D'Arcy Short,Rohit Paudel,,,,,0,0,0,1,0,1,1
25,2,Lumbini Lions,Janakpur Bolts,3.3,0,Anil Sah,Rohit Paudel,D'Arcy Short,covers,,,,0,0,0,0,0,0,0
25,2,Lumbini Lions,Janakpur Bolts,3.4,4,Anil Sah,Rohit Paudel,D'Arcy Short,backward square leg,,,,4,0,0,0,0,0,4
25,2,Lumbini Lions,Janakpur Bolts,3.5,2,Anil Sah,Rohit Paudel,D'Arcy Short,long on,,,,2,0,0,0,0,0,2
25,2,Lumbini Lions,Janakpur Bolts,3.6,0,Anil Sah,Rohit Paudel,D'Arcy Short,mid wicket,,,,0,0,0,0,0,0,0
25,2,Lumbini Lions,Janakpur Bolts,4.1,4,Maaz Sadaqat,D'Arcy Short,Rohit Paudel,straight,,,,4,0,0,0,0,0,4
25,2,Lumbini Lions,Janakpur Bolts,4.2,6,Maaz Sadaqat,D'Arcy Short,Rohit Paudel,deep square leg,,,,6,0,0,0,0,0,6
25,2,Lumbini Lions,Janakpur Bolts,4.3,1,Maaz Sadaqat,D'Arcy Short,Rohit Paudel,mid on,,,,1,0,0,0,0,0,1
25,2,Lumbini Lions,Janakpur Bolts,4.4,0,Maaz Sadaqat,Rohit Paudel,D'Arcy Short,,,,,0,0,0,0,0,0,0
25,2,Lumbini Lions,Janakpur Bolts,4.5,1,Maaz Sadaqat,Rohit Paudel,D'Arcy Short,covers,,,,1,0,0,0,0,0,1
25,2,Lumbini Lions,Janakpur Bolts,4.6,0,Maaz Sadaqat,D'Arcy Short,Rohit Paudel,,,,,0,0,0,0,0,0,0
25,2,Lumbini Lions,Janakpur Bolts,5.1,1,Anil Sah,Rohit Paudel,D'Arcy Short,,,,,1,0,0,0,0,0,1
25,2,Lumbini Lions,Janakpur Bolts,5.2,0,Anil Sah,D'Arcy Short,Rohit Paudel,backward point,,,,0,0,0,0,0,0,0
25,2,Lumbini Lions,Janakpur Bolts,5.3,1,Anil Sah,D'Arcy Short,Rohit Paudel,,,,,1,0,0,0,0,0,1
25,2,Lumbini Lions,Janakpur Bolts,5.4,5w,Anil Sah,Rohit Paudel,D'Arcy Short,,,,,0,5,0,0,0,5,5
25,2,Lumbini Lions,Janakpur Bolts,5.4,1,Anil Sah,Rohit Paudel,D'Arcy Short,point,,,,1,0,0,0,0,0,1
25,2,Lumbini Lions,Janakpur Bolts,5.5,0,Anil Sah,D'Arcy Short,Rohit Paudel,point,,,,0,0,0,0,0,0,0
25,2,Lumbini Lions,Janakpur Bolts,5.6,1,Anil Sah,D'Arcy Short,Rohit Paudel,covers,,,,1,0,0,0,0,0,1
25,2,Lumbini Lions,Janakpur Bolts,6.1,0,Sanjay Krishnamurthi,D'Arcy Short,Rohit Paudel,,,,,0,0,0,0,0,0,0
25,2,Lumbini Lions,Janakpur Bolts,6.2,1,Sanjay Krishnamurthi,D'Arcy Short,Rohit Paudel,deep square leg,,,,1,0,0,0,0,0,1
25,2,Lumbini Lions,Janakpur Bolts,6.3,1,Sanjay Krishnamurthi,Rohit Paudel,D'Arcy Short,deep mid wicket,,,,1,0,0,0,0,0,1
25,2,Lumbini Lions,Janakpur Bolts,6.4,6,Sanjay Krishnamurthi,D'Arcy Short,Rohit Paudel,backward square leg,,,,6,0,0,0,0,0,6
25,2,Lumbini Lions,Janakpur Bolts,6.5,2,Sanjay Krishnamurthi,D'Arcy Short,Rohit Paudel,square leg,,,,2,0,0,0,0,0,2
25,2,Lumbini Lions,Janakpur Bolts,6.6,2,Sanjay Krishnamurthi,D'Arcy Short,Rohit Paudel,point,,,,2,0,0,0,0,0,2
25,2,Lumbini Lions,Janakpur Bolts,7.1,1,Sangeeth Cooray,Rohit Paudel,D'Arcy Short,mid wicket,,,,1,0,0,0,0,0,1
25,2,Lumbini Lions,Janakpur Bolts,7.2,1,Sangeeth Cooray,D'Arcy Short,Rohit Paudel,long off,,,,1,0,0,0,0,0,1
25,2,Lumbini Lions,Janakpur Bolts,7.3,1,Sangeeth Cooray,Rohit Paudel,D'Arcy Short,,,,,1,0,0,0,0,0,1
25,2,Lumbini Lions,Janakpur Bolts,7.4,W,Sangeeth Cooray,D'Arcy Short,Rohit Paudel,,D'Arcy Short,lbw,,0,0,0,0,0,0,0
25,2,Lumbini Lions,Janakpur Bolts,7.5,1,Sangeeth Cooray,Niroshan Dickwella,Rohit Paudel,covers,,,,1,0,0,0,0,0,1
25,2,Lumbini Lions,Janakpur Bolts,7.6,1,Sangeeth Cooray,Rohit Paudel,Niroshan Dickwella,deep square leg,,,,1,0,0,0,0,0,1
25,2,Lumbini Lions,Janakpur Bolts,8.1,1w,Sachin Bhatt,Rohit Paudel,Niroshan Dickwella,,,,,0,1,0,0,0,1,1
25,2,Lumbini Lions,Janakpur Bolts,8.1,1w,Sachin Bhatt,Rohit Paudel,Niroshan Dickwella,,,,,0,1,0,0,0,1,1
25,2,Lumbini Lions,Janakpur Bolts,8.1,1,Sachin Bhatt,Rohit Paudel,Niroshan Dickwella,backward square leg,,,,1,0,0,0,0,0,1
25,2,Lumbini Lions,Janakpur Bolts,8.2,0,Sachin Bhatt,Niroshan Dickwella,Rohit Paudel,,,,,0,0,0,0,0,0,0
25,2,Lumbini Lions,Janakpur Bolts,8.3,1,Sachin Bhatt,Niroshan Dickwella,Rohit Paudel,point,,,,1,0,0,0,0,0,1
25,2,Lumbini Lions,Janakpur Bolts,8.4,0,Sachin Bhatt,Rohit Paudel,Niroshan Dickwella,,,,,0,0,0,0,0,0,0
25,2,Lumbini Lions,Janakpur Bolts,8.5,1,Sachin Bhatt,Rohit Paudel,Niroshan Dickwella,covers,,,,1,0,0,0,0,0,1
25,2,Lumbini Lions,Janakpur Bolts,8.6,1,Sachin Bhatt,Niroshan Dickwella,Rohit Paudel,square leg,,,,1,0,0,0,0,0,1
25,2,Lumbini Lions,Janakpur Bolts,9.1,1,Anil Sah,Niroshan Dickwella,Rohit Paudel,covers,,,,1,0,0,0,0,0,1
25,2,Lumbini Lions,Janakpur Bolts,9.2,2,Anil Sah,Rohit Paudel,Niroshan Dickwella,point,,,,2,0,0,0,0,0,2
25,2,Lumbini Lions,Janakpur Bolts,9.3,1,Anil Sah,Rohit Paudel,Niroshan Dickwella,mid wicket,,,,1,0,0,0,0,0,1
25,2,Lumbini Lions,Janakpur Bolts,9.4,1,Anil Sah,Niroshan Dickwella,Rohit Paudel,covers,,,,1,0,0,0,0,0,1
25,2,Lumbini Lions,Janakpur Bolts,9.5,1,Anil Sah,Rohit Paudel,Niroshan Dickwella,,,,,1,0,0,0,0,0,1
